palabra
"*/AAGE3201.lab"
7000000;9900000;altura;"*/AAGE3261.lab"
9900000;11800000;del;"*/AAGE3261.lab"
11800000;13300000;puig;"*/AAGE3261.lab"
13300000;20100000;campana;"*/AAGE3261.lab"
"*/AAGE3281.lab"
2500000;4100000;cual;"*/AAGE3281.lab"
4100000;5200000;es;"*/AAGE3281.lab"
5200000;6400000;la;"*/AAGE3281.lab"
6400000;10100000;maxima;"*/AAGE3281.lab"
10100000;14700000;longitud;"*/AAGE3281.lab"
14700000;15900000;de;"*/AAGE3281.lab"
15900000;17900000;los;"*/AAGE3281.lab"
17900000;20300000;rios;"*/AAGE3281.lab"
20300000;21200000;que;"*/AAGE3281.lab"
21200000;24300000;nacen;"*/AAGE3281.lab"
24300000;26200000;en;"*/AAGE3281.lab"
26200000;26800000;el;"*/AAGE3281.lab"
26800000;31200000;sistema;"*/AAGE3281.lab"
31200000;36600000;central;"*/AAGE3281.lab"
"*/AAGE3301.lab"
2500000;5100000;cuales;"*/AAGE3301.lab"
5100000;7400000;son;"*/AAGE3301.lab"
7400000;8500000;los;"*/AAGE3301.lab"
8500000;12100000;nombres;"*/AAGE3301.lab"
12100000;12900000;de;"*/AAGE3301.lab"
12900000;15100000;los;"*/AAGE3301.lab"
15100000;18400000;golfos;"*/AAGE3301.lab"
18400000;23800000;andaluces;"*/AAGE3301.lab"
23800000;24600000;que;"*/AAGE3301.lab"
24600000;27000000;estan;"*/AAGE3301.lab"
27000000;27600000;en;"*/AAGE3301.lab"
27600000;29000000;el;"*/AAGE3301.lab"
29000000;36700000;mediterraneo;"*/AAGE3301.lab"
"*/AAGE3321.lab"
2600000;6300000;cuantas;"*/AAGE3321.lab"
6300000;11200000;ciudades;"*/AAGE3321.lab"
11200000;13500000;estan;"*/AAGE3321.lab"
13500000;14500000;al;"*/AAGE3321.lab"
14500000;17100000;lado;"*/AAGE3321.lab"
17100000;18700000;del;"*/AAGE3321.lab"
18700000;21600000;mar;"*/AAGE3321.lab"
"*/AAGE3341.lab"
2600000;5700000;cuantos;"*/AAGE3341.lab"
5700000;13200000;archipielagos;"*/AAGE3341.lab"
13200000;15900000;tienen;"*/AAGE3341.lab"
15900000;19500000;islas;"*/AAGE3341.lab"
19500000;20400000;de;"*/AAGE3341.lab"
20400000;22200000;mas;"*/AAGE3341.lab"
22200000;23100000;de;"*/AAGE3341.lab"
23100000;25000000;mil;"*/AAGE3341.lab"
25000000;29900000;kilometros;"*/AAGE3341.lab"
29900000;36100000;cuadrados;"*/AAGE3341.lab"
"*/AAGE3361.lab"
2400000;6000000;cuantos;"*/AAGE3361.lab"
6000000;9100000;picos;"*/AAGE3361.lab"
9100000;9900000;de;"*/AAGE3361.lab"
9900000;11100000;la;"*/AAGE3361.lab"
11100000;14900000;comunidad;"*/AAGE3361.lab"
14900000;19000000;autonoma;"*/AAGE3361.lab"
19000000;19800000;de;"*/AAGE3361.lab"
19800000;24600000;valencia;"*/AAGE3361.lab"
24600000;26600000;tienen;"*/AAGE3361.lab"
26600000;28800000;mas;"*/AAGE3361.lab"
28800000;29600000;de;"*/AAGE3361.lab"
29600000;31300000;mil;"*/AAGE3361.lab"
31300000;36500000;metros;"*/AAGE3361.lab"
"*/AAGE3381.lab"
2500000;6500000;cuantos;"*/AAGE3381.lab"
6500000;9900000;rios;"*/AAGE3381.lab"
9900000;12900000;pasan;"*/AAGE3381.lab"
12900000;14000000;por;"*/AAGE3381.lab"
14000000;15000000;la;"*/AAGE3381.lab"
15000000;19500000;comunidad;"*/AAGE3381.lab"
19500000;20800000;que;"*/AAGE3381.lab"
20800000;22500000;tiene;"*/AAGE3381.lab"
22500000;23300000;el;"*/AAGE3381.lab"
23300000;25600000;pico;"*/AAGE3381.lab"
25600000;27600000;mas;"*/AAGE3381.lab"
27600000;29900000;alto;"*/AAGE3381.lab"
29900000;30500000;de;"*/AAGE3381.lab"
30500000;32300000;los;"*/AAGE3381.lab"
32300000;38400000;pirineos;"*/AAGE3381.lab"
"*/AAGE3401.lab"
2500000;5500000;donde;"*/AAGE3401.lab"
5500000;6700000;se;"*/AAGE3401.lab"
6700000;10300000;encuentra;"*/AAGE3401.lab"
10300000;16900000;archidona;"*/AAGE3401.lab"
"*/AAGE3421.lab"
2500000;4100000;en;"*/AAGE3421.lab"
4100000;5200000;que;"*/AAGE3421.lab"
5200000;9800000;comunidad;"*/AAGE3421.lab"
9800000;14600000;autonoma;"*/AAGE3421.lab"
14600000;16700000;esta;"*/AAGE3421.lab"
16700000;17400000;el;"*/AAGE3421.lab"
17400000;19600000;cabo;"*/AAGE3421.lab"
19600000;21200000;san;"*/AAGE3421.lab"
21200000;27100000;vicente;"*/AAGE3421.lab"
"*/AAGE3441.lab"
2600000;4300000;en;"*/AAGE3441.lab"
4300000;5300000;que;"*/AAGE3441.lab"
5300000;8500000;mar;"*/AAGE3441.lab"
8500000;13300000;desemboca;"*/AAGE3441.lab"
13300000;13900000;el;"*/AAGE3441.lab"
13900000;16300000;rio;"*/AAGE3441.lab"
16300000;17200000;de;"*/AAGE3441.lab"
17200000;23500000;santiago;"*/AAGE3441.lab"
"*/AAGE3461.lab"
2400000;4000000;en;"*/AAGE3461.lab"
4000000;5600000;que;"*/AAGE3461.lab"
5600000;9400000;sistema;"*/AAGE3461.lab"
9400000;12000000;nace;"*/AAGE3461.lab"
12000000;12600000;el;"*/AAGE3461.lab"
12600000;15100000;rio;"*/AAGE3461.lab"
15100000;19200000;miNo;"*/AAGE3461.lab"
"*/AAGE3481.lab"
2400000;6500000;existe;"*/AAGE3481.lab"
6500000;9600000;alguna;"*/AAGE3481.lab"
9600000;12600000;ria;"*/AAGE3481.lab"
12600000;13400000;que;"*/AAGE3481.lab"
13400000;18000000;desemboque;"*/AAGE3481.lab"
18000000;19500000;en;"*/AAGE3481.lab"
19500000;20600000;el;"*/AAGE3481.lab"
20600000;22100000;mar;"*/AAGE3481.lab"
22100000;29900000;mediterraneo;"*/AAGE3481.lab"
"*/AAGE3501.lab"
2300000;5100000;pasa;"*/AAGE3501.lab"
5100000;5900000;el;"*/AAGE3501.lab"
5900000;8400000;rio;"*/AAGE3501.lab"
8400000;11000000;duero;"*/AAGE3501.lab"
11000000;12300000;por;"*/AAGE3501.lab"
12300000;18300000;valladolid;"*/AAGE3501.lab"
"*/AAGE3521.lab"
2400000;4200000;por;"*/AAGE3521.lab"
4200000;5200000;que;"*/AAGE3521.lab"
5200000;9700000;ciudades;"*/AAGE3521.lab"
9700000;12400000;pasa;"*/AAGE3521.lab"
12400000;13000000;el;"*/AAGE3521.lab"
13000000;16000000;rio;"*/AAGE3521.lab"
16000000;16900000;que;"*/AAGE3521.lab"
16900000;19100000;nace;"*/AAGE3521.lab"
19100000;20100000;en;"*/AAGE3521.lab"
20100000;21300000;la;"*/AAGE3521.lab"
21300000;25500000;comunidad;"*/AAGE3521.lab"
25500000;30800000;autonoma;"*/AAGE3521.lab"
30800000;33000000;cuya;"*/AAGE3521.lab"
33000000;37200000;capital;"*/AAGE3521.lab"
37200000;38200000;es;"*/AAGE3521.lab"
38200000;42300000;madrid;"*/AAGE3521.lab"
"*/AAGE3541.lab"
2400000;4100000;que;"*/AAGE3541.lab"
4100000;7300000;cabos;"*/AAGE3541.lab"
7300000;8800000;hay;"*/AAGE3541.lab"
8800000;9500000;en;"*/AAGE3541.lab"
9500000;10600000;la;"*/AAGE3541.lab"
10600000;14900000;comunidad;"*/AAGE3541.lab"
14900000;19300000;autonoma;"*/AAGE3541.lab"
19300000;20200000;de;"*/AAGE3541.lab"
20200000;26400000;cataluNa;"*/AAGE3541.lab"
"*/AAGE3561.lab"
2400000;3600000;que;"*/AAGE3561.lab"
3600000;8600000;ciudades;"*/AAGE3561.lab"
8600000;9500000;de;"*/AAGE3561.lab"
9500000;11500000;mas;"*/AAGE3561.lab"
11500000;12600000;de;"*/AAGE3561.lab"
12600000;13200000;un;"*/AAGE3561.lab"
13200000;15800000;millon;"*/AAGE3561.lab"
15800000;16700000;de;"*/AAGE3561.lab"
16700000;22600000;habitantes;"*/AAGE3561.lab"
22600000;28500000;atraviesa;"*/AAGE3561.lab"
28500000;29900000;el;"*/AAGE3561.lab"
29900000;33500000;ebro;"*/AAGE3561.lab"
"*/AAGE3581.lab"
2300000;3500000;que;"*/AAGE3581.lab"
3500000;8800000;extension;"*/AAGE3581.lab"
8800000;10500000;tiene;"*/AAGE3581.lab"
10500000;17800000;andalucia;"*/AAGE3581.lab"
"*/AAGE3601.lab"
2500000;3900000;que;"*/AAGE3601.lab"
3900000;5600000;mar;"*/AAGE3601.lab"
5600000;8500000;baNa;"*/AAGE3601.lab"
8500000;10200000;las;"*/AAGE3601.lab"
10200000;13500000;costas;"*/AAGE3601.lab"
13500000;14400000;de;"*/AAGE3601.lab"
14400000;20400000;valencia;"*/AAGE3601.lab"
"*/AAGE3621.lab"
2400000;3900000;que;"*/AAGE3621.lab"
3900000;7600000;picos;"*/AAGE3621.lab"
7600000;9000000;hay;"*/AAGE3621.lab"
9000000;9900000;en;"*/AAGE3621.lab"
9900000;11400000;el;"*/AAGE3621.lab"
11400000;15300000;sistema;"*/AAGE3621.lab"
15300000;20700000;montaNoso;"*/AAGE3621.lab"
20700000;21400000;de;"*/AAGE3621.lab"
21400000;23500000;los;"*/AAGE3621.lab"
23500000;29700000;pirineos;"*/AAGE3621.lab"
"*/AAGE3641.lab"
2500000;3900000;que;"*/AAGE3641.lab"
3900000;5900000;rio;"*/AAGE3641.lab"
5900000;12500000;valenciano;"*/AAGE3641.lab"
12500000;13500000;que;"*/AAGE3641.lab"
13500000;14400000;no;"*/AAGE3641.lab"
14400000;15400000;es;"*/AAGE3641.lab"
15400000;16700000;el;"*/AAGE3641.lab"
16700000;21100000;segura;"*/AAGE3641.lab"
21100000;23400000;nace;"*/AAGE3641.lab"
23400000;24500000;en;"*/AAGE3641.lab"
24500000;25800000;la;"*/AAGE3641.lab"
25800000;29100000;sierra;"*/AAGE3641.lab"
29100000;29900000;de;"*/AAGE3641.lab"
29900000;35200000;aitana;"*/AAGE3641.lab"
"*/AAGE3661.lab"
2500000;3700000;que;"*/AAGE3661.lab"
3700000;6400000;rios;"*/AAGE3661.lab"
6400000;9500000;tienen;"*/AAGE3661.lab"
9500000;10100000;un;"*/AAGE3661.lab"
10100000;14200000;caudal;"*/AAGE3661.lab"
14200000;18700000;superior;"*/AAGE3661.lab"
18700000;19000000;a;"*/AAGE3661.lab"
19000000;25000000;ochocientos;"*/AAGE3661.lab"
25000000;28500000;metros;"*/AAGE3661.lab"
28500000;32700000;cubicos;"*/AAGE3661.lab"
32700000;34000000;por;"*/AAGE3661.lab"
34000000;38300000;segundo;"*/AAGE3661.lab"
38300000;39300000;y;"*/AAGE3661.lab"
39300000;42500000;pasan;"*/AAGE3661.lab"
42500000;43600000;por;"*/AAGE3661.lab"
43600000;44700000;la;"*/AAGE3661.lab"
44700000;48600000;comunidad;"*/AAGE3661.lab"
48600000;49400000;de;"*/AAGE3661.lab"
49400000;56100000;extremadura;"*/AAGE3661.lab"
"*/AAGE3681.lab"
2400000;8900000;aclarame;"*/AAGE3681.lab"
8900000;10200000;que;"*/AAGE3681.lab"
10200000;12100000;rio;"*/AAGE3681.lab"
12100000;12800000;es;"*/AAGE3681.lab"
12800000;15100000;mas;"*/AAGE3681.lab"
15100000;22300000;caudaloso;"*/AAGE3681.lab"
22300000;24200000;el;"*/AAGE3681.lab"
24200000;27200000;tajo;"*/AAGE3681.lab"
27200000;29200000;o;"*/AAGE3681.lab"
29200000;30000000;el;"*/AAGE3681.lab"
30000000;35600000;guadiana;"*/AAGE3681.lab"
"*/AAGE3701.lab"
2400000;5500000;cabos;"*/AAGE3701.lab"
5500000;6900000;que;"*/AAGE3701.lab"
6900000;8300000;se;"*/AAGE3701.lab"
8300000;12500000;encuentren;"*/AAGE3701.lab"
12500000;13500000;en;"*/AAGE3701.lab"
13500000;14700000;la;"*/AAGE3701.lab"
14700000;18800000;comunidad;"*/AAGE3701.lab"
18800000;23000000;autonoma;"*/AAGE3701.lab"
23000000;23800000;de;"*/AAGE3701.lab"
23800000;30700000;andalucia;"*/AAGE3701.lab"
30700000;31400000;y;"*/AAGE3701.lab"
31400000;32300000;en;"*/AAGE3701.lab"
32300000;33500000;el;"*/AAGE3701.lab"
33500000;37100000;oceano;"*/AAGE3701.lab"
37100000;43600000;atlantico;"*/AAGE3701.lab"
"*/AAGE3721.lab"
2400000;6300000;ciudad;"*/AAGE3721.lab"
6300000;7500000;con;"*/AAGE3721.lab"
7500000;9200000;mas;"*/AAGE3721.lab"
9200000;14400000;habitantes;"*/AAGE3721.lab"
14400000;15200000;de;"*/AAGE3721.lab"
15200000;16700000;las;"*/AAGE3721.lab"
16700000;23500000;baleares;"*/AAGE3721.lab"
"*/AAGE3741.lab"
2300000;8500000;comunidad;"*/AAGE3741.lab"
8500000;9700000;con;"*/AAGE3741.lab"
9700000;12100000;mas;"*/AAGE3741.lab"
12100000;17200000;cabos;"*/AAGE3741.lab"
"*/AAGE3761.lab"
2400000;4800000;dar;"*/AAGE3761.lab"
4800000;6500000;una;"*/AAGE3761.lab"
6500000;10200000;lista;"*/AAGE3761.lab"
10200000;11400000;de;"*/AAGE3761.lab"
11400000;13700000;todas;"*/AAGE3761.lab"
13700000;15500000;las;"*/AAGE3761.lab"
15500000;19800000;ciudades;"*/AAGE3761.lab"
19800000;21300000;por;"*/AAGE3761.lab"
21300000;22900000;las;"*/AAGE3761.lab"
22900000;24100000;que;"*/AAGE3761.lab"
24100000;27200000;pasa;"*/AAGE3761.lab"
27200000;28400000;el;"*/AAGE3761.lab"
28400000;31700000;ebro;"*/AAGE3761.lab"
"*/AAGE3781.lab"
2600000;6300000;dime;"*/AAGE3781.lab"
6300000;9200000;algun;"*/AAGE3781.lab"
9200000;16600000;archipielago;"*/AAGE3781.lab"
16600000;18100000;del;"*/AAGE3781.lab"
18100000;19900000;mar;"*/AAGE3781.lab"
19900000;26500000;cantabrico;"*/AAGE3781.lab"
"*/AAGE3801.lab"
2500000;6100000;dime;"*/AAGE3801.lab"
6100000;8500000;donde;"*/AAGE3801.lab"
8500000;11400000;nace;"*/AAGE3801.lab"
11400000;12000000;el;"*/AAGE3801.lab"
12000000;15200000;rio;"*/AAGE3801.lab"
15200000;16400000;que;"*/AAGE3801.lab"
16400000;19400000;pasa;"*/AAGE3801.lab"
19400000;20600000;por;"*/AAGE3801.lab"
20600000;27500000;zaragoza;"*/AAGE3801.lab"
"*/AAGE3821.lab"
2500000;5500000;dime;"*/AAGE3821.lab"
5500000;6500000;el;"*/AAGE3821.lab"
6500000;10300000;nombre;"*/AAGE3821.lab"
10300000;10900000;de;"*/AAGE3821.lab"
10900000;12600000;las;"*/AAGE3821.lab"
12600000;17700000;montaNas;"*/AAGE3821.lab"
17700000;19200000;del;"*/AAGE3821.lab"
19200000;23500000;sistema;"*/AAGE3821.lab"
23500000;29600000;penibetico;"*/AAGE3821.lab"
29600000;30700000;que;"*/AAGE3821.lab"
30700000;34500000;superen;"*/AAGE3821.lab"
34500000;36500000;los;"*/AAGE3821.lab"
36500000;38100000;mil;"*/AAGE3821.lab"
38100000;41500000;metros;"*/AAGE3821.lab"
41500000;42200000;de;"*/AAGE3821.lab"
42200000;47000000;altura;"*/AAGE3821.lab"
"*/AAGE3841.lab"
2600000;5600000;dime;"*/AAGE3841.lab"
5600000;6500000;el;"*/AAGE3841.lab"
6500000;9900000;nombre;"*/AAGE3841.lab"
9900000;10800000;de;"*/AAGE3841.lab"
10800000;11400000;un;"*/AAGE3841.lab"
11400000;14400000;rio;"*/AAGE3841.lab"
14400000;15800000;que;"*/AAGE3841.lab"
15800000;18800000;pasa;"*/AAGE3841.lab"
18800000;20000000;por;"*/AAGE3841.lab"
20000000;26800000;madrid;"*/AAGE3841.lab"
26800000;29000000;cuya;"*/AAGE3841.lab"
29000000;34300000;longitud;"*/AAGE3841.lab"
34300000;35600000;es;"*/AAGE3841.lab"
35600000;38400000;menor;"*/AAGE3841.lab"
38400000;39100000;que;"*/AAGE3841.lab"
39100000;40500000;la;"*/AAGE3841.lab"
40500000;42200000;del;"*/AAGE3841.lab"
42200000;46500000;tajo;"*/AAGE3841.lab"
46500000;47400000;y;"*/AAGE3841.lab"
47400000;49000000;no;"*/AAGE3841.lab"
49000000;52200000;pasa;"*/AAGE3841.lab"
52200000;53200000;por;"*/AAGE3841.lab"
53200000;57300000;ninguna;"*/AAGE3841.lab"
57300000;62600000;comunidad;"*/AAGE3841.lab"
62600000;64100000;que;"*/AAGE3841.lab"
64100000;67900000;posea;"*/AAGE3841.lab"
67900000;71400000;picos;"*/AAGE3841.lab"
71400000;76700000;superiores;"*/AAGE3841.lab"
76700000;77700000;a;"*/AAGE3841.lab"
77700000;79200000;los;"*/AAGE3841.lab"
79200000;81100000;mil;"*/AAGE3841.lab"
81100000;86500000;metros;"*/AAGE3841.lab"
"*/AAGE3861.lab"
2600000;5400000;dime;"*/AAGE3861.lab"
5400000;6500000;el;"*/AAGE3861.lab"
6500000;8700000;rio;"*/AAGE3861.lab"
8700000;10500000;mas;"*/AAGE3861.lab"
10500000;14400000;largo;"*/AAGE3861.lab"
14400000;15600000;que;"*/AAGE3861.lab"
15600000;18500000;pasa;"*/AAGE3861.lab"
18500000;19600000;por;"*/AAGE3861.lab"
19600000;26600000;andalucia;"*/AAGE3861.lab"
"*/AAGE3881.lab"
2500000;5200000;dime;"*/AAGE3881.lab"
5200000;6700000;la;"*/AAGE3881.lab"
6700000;11000000;comunidad;"*/AAGE3881.lab"
11000000;16400000;autonoma;"*/AAGE3881.lab"
16400000;18700000;donde;"*/AAGE3881.lab"
18700000;20900000;esta;"*/AAGE3881.lab"
20900000;22200000;la;"*/AAGE3881.lab"
22200000;24500000;ria;"*/AAGE3881.lab"
24500000;25300000;de;"*/AAGE3881.lab"
25300000;30400000;arosa;"*/AAGE3881.lab"
"*/AAGE3901.lab"
2500000;5300000;dime;"*/AAGE3901.lab"
5300000;7000000;las;"*/AAGE3901.lab"
7000000;11100000;ciudades;"*/AAGE3901.lab"
11100000;11900000;de;"*/AAGE3901.lab"
11900000;13700000;las;"*/AAGE3901.lab"
13700000;19100000;comunidades;"*/AAGE3901.lab"
19100000;24900000;autonomas;"*/AAGE3901.lab"
24900000;26300000;que;"*/AAGE3901.lab"
26300000;29600000;tengan;"*/AAGE3901.lab"
29600000;30500000;un;"*/AAGE3901.lab"
30500000;35000000;pico;"*/AAGE3901.lab"
35000000;35900000;con;"*/AAGE3901.lab"
35900000;39200000;altura;"*/AAGE3901.lab"
39200000;41500000;entre;"*/AAGE3901.lab"
41500000;43800000;mil;"*/AAGE3901.lab"
43800000;45100000;y;"*/AAGE3901.lab"
45100000;46900000;dos;"*/AAGE3901.lab"
46900000;48800000;mil;"*/AAGE3901.lab"
48800000;54000000;metros;"*/AAGE3901.lab"
"*/AAGE3921.lab"
2400000;5600000;dime;"*/AAGE3921.lab"
5600000;7200000;los;"*/AAGE3921.lab"
7200000;9700000;cabos;"*/AAGE3921.lab"
9700000;14700000;baNados;"*/AAGE3921.lab"
14700000;16200000;por;"*/AAGE3921.lab"
16200000;17000000;el;"*/AAGE3921.lab"
17000000;18800000;mar;"*/AAGE3921.lab"
18800000;26600000;mediterraneo;"*/AAGE3921.lab"
"*/AAGE3941.lab"
2500000;5600000;dime;"*/AAGE3941.lab"
5600000;7300000;los;"*/AAGE3941.lab"
7300000;10500000;picos;"*/AAGE3941.lab"
10500000;12100000;del;"*/AAGE3941.lab"
12100000;16100000;sistema;"*/AAGE3941.lab"
16100000;20500000;central;"*/AAGE3941.lab"
20500000;20900000;y;"*/AAGE3941.lab"
20900000;21800000;del;"*/AAGE3941.lab"
21800000;27900000;iberico;"*/AAGE3941.lab"
"*/AAGE3961.lab"
2600000;6000000;dime;"*/AAGE3961.lab"
6000000;7000000;que;"*/AAGE3961.lab"
7000000;12100000;ciudades;"*/AAGE3961.lab"
12100000;13100000;hay;"*/AAGE3961.lab"
13100000;13800000;en;"*/AAGE3961.lab"
13800000;15100000;la;"*/AAGE3961.lab"
15100000;19200000;comunidad;"*/AAGE3961.lab"
19200000;26400000;valenciana;"*/AAGE3961.lab"
"*/AAGE3981.lab"
2600000;4200000;el;"*/AAGE3981.lab"
4200000;7400000;cabo;"*/AAGE3981.lab"
7400000;8000000;de;"*/AAGE3981.lab"
8000000;14900000;finisterre;"*/AAGE3981.lab"
14900000;16500000;en;"*/AAGE3981.lab"
16500000;17500000;que;"*/AAGE3981.lab"
17500000;19400000;mar;"*/AAGE3981.lab"
19400000;20000000;se;"*/AAGE3981.lab"
20000000;26300000;encuentra;"*/AAGE3981.lab"
"*/AAGE4001.lab"
2400000;8400000;enumera;"*/AAGE4001.lab"
8400000;9300000;los;"*/AAGE4001.lab"
9300000;13600000;rios;"*/AAGE4001.lab"
13600000;14500000;y;"*/AAGE4001.lab"
14500000;15400000;el;"*/AAGE4001.lab"
15400000;17000000;mar;"*/AAGE4001.lab"
17000000;18200000;en;"*/AAGE4001.lab"
18200000;19100000;que;"*/AAGE4001.lab"
19100000;26800000;desembocan;"*/AAGE4001.lab"
"*/AAGE4021.lab"
2700000;4900000;la;"*/AAGE4021.lab"
4900000;8000000;altura;"*/AAGE4021.lab"
8000000;12300000;minima;"*/AAGE4021.lab"
12300000;12900000;de;"*/AAGE4021.lab"
12900000;14800000;los;"*/AAGE4021.lab"
14800000;18200000;picos;"*/AAGE4021.lab"
18200000;19200000;que;"*/AAGE4021.lab"
19200000;20100000;se;"*/AAGE4021.lab"
20100000;24900000;encuentran;"*/AAGE4021.lab"
24900000;26000000;en;"*/AAGE4021.lab"
26000000;31000000;aragon;"*/AAGE4021.lab"
31000000;34400000;se;"*/AAGE4021.lab"
34400000;38700000;encuentra;"*/AAGE4021.lab"
38700000;39300000;en;"*/AAGE4021.lab"
39300000;40400000;el;"*/AAGE4021.lab"
40400000;46000000;intervalo;"*/AAGE4021.lab"
46000000;48800000;entre;"*/AAGE4021.lab"
48800000;51200000;mil;"*/AAGE4021.lab"
51200000;52100000;y;"*/AAGE4021.lab"
52100000;53900000;tres;"*/AAGE4021.lab"
53900000;55900000;mil;"*/AAGE4021.lab"
55900000;60900000;metros;"*/AAGE4021.lab"
"*/AAGE4041.lab"
2400000;9300000;longitud;"*/AAGE4041.lab"
9300000;10000000;y;"*/AAGE4041.lab"
10000000;13500000;nombre;"*/AAGE4041.lab"
13500000;15100000;del;"*/AAGE4041.lab"
15100000;17300000;rio;"*/AAGE4041.lab"
17300000;19000000;mas;"*/AAGE4041.lab"
19000000;24700000;caudaloso;"*/AAGE4041.lab"
24700000;25900000;que;"*/AAGE4041.lab"
25900000;28800000;pasa;"*/AAGE4041.lab"
28800000;29900000;por;"*/AAGE4041.lab"
29900000;32200000;la;"*/AAGE4041.lab"
32200000;36100000;coruNa;"*/AAGE4041.lab"
"*/AAGE4061.lab"
2300000;7700000;numero;"*/AAGE4061.lab"
7700000;8300000;de;"*/AAGE4061.lab"
8300000;11300000;rios;"*/AAGE4061.lab"
11300000;13300000;que;"*/AAGE4061.lab"
13300000;18300000;desembocan;"*/AAGE4061.lab"
18300000;19500000;en;"*/AAGE4061.lab"
19500000;20400000;el;"*/AAGE4061.lab"
20400000;22200000;mar;"*/AAGE4061.lab"
22200000;30100000;mediterraneo;"*/AAGE4061.lab"
"*/AAGE4081.lab"
2300000;6700000;nombre;"*/AAGE4081.lab"
6700000;7500000;de;"*/AAGE4081.lab"
7500000;8700000;la;"*/AAGE4081.lab"
8700000;13300000;mayor;"*/AAGE4081.lab"
13300000;14900000;ria;"*/AAGE4081.lab"
14900000;15700000;de;"*/AAGE4081.lab"
15700000;21900000;galicia;"*/AAGE4081.lab"
"*/AAGE4101.lab"
2500000;6400000;nombre;"*/AAGE4101.lab"
6400000;7500000;de;"*/AAGE4101.lab"
7500000;9200000;los;"*/AAGE4101.lab"
9200000;12600000;rios;"*/AAGE4101.lab"
12600000;14400000;que;"*/AAGE4101.lab"
14400000;19400000;desembocan;"*/AAGE4101.lab"
19400000;20400000;en;"*/AAGE4101.lab"
20400000;21500000;el;"*/AAGE4101.lab"
21500000;23200000;mar;"*/AAGE4101.lab"
23200000;31000000;mediterraneo;"*/AAGE4101.lab"
"*/AAGE4121.lab"
2500000;6500000;nombre;"*/AAGE4121.lab"
6500000;8200000;del;"*/AAGE4121.lab"
8200000;11200000;pico;"*/AAGE4121.lab"
11200000;12000000;que;"*/AAGE4121.lab"
12000000;14500000;esta;"*/AAGE4121.lab"
14500000;15100000;en;"*/AAGE4121.lab"
15100000;16900000;una;"*/AAGE4121.lab"
16900000;21800000;comunidad;"*/AAGE4121.lab"
21800000;28400000;autonoma;"*/AAGE4121.lab"
28400000;30600000;la;"*/AAGE4121.lab"
30600000;32300000;cual;"*/AAGE4121.lab"
32300000;34700000;esta;"*/AAGE4121.lab"
34700000;40200000;baNada;"*/AAGE4121.lab"
40200000;41300000;por;"*/AAGE4121.lab"
41300000;41900000;un;"*/AAGE4121.lab"
41900000;45300000;mar;"*/AAGE4121.lab"
45300000;46600000;en;"*/AAGE4121.lab"
46600000;47800000;el;"*/AAGE4121.lab"
47800000;49100000;que;"*/AAGE4121.lab"
49100000;51800000;estan;"*/AAGE4121.lab"
51800000;53900000;las;"*/AAGE4121.lab"
53900000;57000000;islas;"*/AAGE4121.lab"
